date_time,city,intensity_drought
2019-05-24,Lome,0
2019-05-25,Lome,0
2019-05-26,Lome,0
2019-05-27,Lome,0
2019-05-28,Lome,0
2019-05-29,Lome,0
2019-05-30,Lome,0
2019-05-31,Lome,0
2019-06-01,Lome,0
2019-06-02,Lome,0
2019-06-03,Lome,0
2019-06-04,Lome,0
2019-06-05,Lome,0
2019-06-06,Lome,0
2019-06-07,Lome,0
2019-06-08,Lome,0
2019-06-09,Lome,0
2019-06-10,Lome,0
2019-06-11,Lome,0
2019-06-12,Lome,0
2019-06-13,Lome,0
2019-06-14,Lome,0
2019-06-15,Lome,0
2019-06-16,Lome,0
2019-06-17,Lome,0
2019-06-18,Lome,0
2019-06-19,Lome,0
2019-06-20,Lome,0
2019-06-21,Lome,0
2019-06-22,Lome,0
2019-06-23,Lome,0
2019-06-24,Lome,0
2019-06-25,Lome,0
2019-06-26,Lome,0
2019-06-27,Lome,0
2019-06-28,Lome,0
2019-06-29,Lome,0
2019-06-30,Lome,0
2019-07-01,Lome,0
2019-07-02,Lome,0
2019-07-03,Lome,1
2019-07-04,Lome,0
2019-07-05,Lome,0
2019-07-06,Lome,0
2019-07-07,Lome,0
2019-07-08,Lome,0
2019-07-09,Lome,0
2019-07-10,Lome,0
2019-07-11,Lome,0
2019-07-12,Lome,0
2019-07-13,Lome,0
2019-07-14,Lome,0
2019-07-15,Lome,0
2019-07-16,Lome,0
2019-07-17,Lome,0
2019-07-18,Lome,0
2019-07-19,Lome,0
2019-07-20,Lome,0
2019-07-21,Lome,0
2019-07-22,Lome,0
2019-07-23,Lome,0
2019-07-24,Lome,0
2019-07-25,Lome,0
2019-07-26,Lome,0
2019-07-27,Lome,0
2019-07-28,Lome,0
2019-07-29,Lome,0
2019-07-30,Lome,0
2019-07-31,Lome,0
2019-08-01,Lome,0
2019-08-02,Lome,0
2019-08-03,Lome,0
2019-08-04,Lome,0
2019-08-05,Lome,0
2019-08-06,Lome,0
2019-08-07,Lome,0
2019-08-08,Lome,0
2019-08-09,Lome,0
2019-08-10,Lome,0
2019-08-11,Lome,0
2019-08-12,Lome,0
2019-08-13,Lome,0
2019-08-14,Lome,0
2019-08-15,Lome,0
2019-08-16,Lome,0
2019-08-17,Lome,0
2019-08-18,Lome,0
2019-08-19,Lome,0
2019-08-20,Lome,0
2019-08-21,Lome,0
2019-08-22,Lome,0
2019-08-23,Lome,0
2019-08-24,Lome,0
2019-08-25,Lome,0
2019-08-26,Lome,0
2019-08-27,Lome,0
2019-08-28,Lome,0
2019-08-29,Lome,0
2019-08-30,Lome,0
2019-08-31,Lome,0
2019-09-01,Lome,0
2019-09-02,Lome,0
2019-09-03,Lome,0
2019-09-04,Lome,0
2019-09-05,Lome,0
2019-09-06,Lome,0
2019-09-07,Lome,0
2019-09-08,Lome,0
2019-09-09,Lome,0
2019-09-10,Lome,0
2019-09-11,Lome,0
2019-09-12,Lome,0
2019-09-13,Lome,1
2019-09-14,Lome,0
2019-09-15,Lome,0
2019-09-16,Lome,0
2019-09-17,Lome,0
2019-09-18,Lome,0
2019-09-19,Lome,0
2019-09-20,Lome,0
2019-09-21,Lome,0
2019-09-22,Lome,0
2019-09-23,Lome,0
2019-09-24,Lome,0
2019-09-25,Lome,0
2019-09-26,Lome,0
2019-09-27,Lome,0
2019-09-28,Lome,0
2019-09-29,Lome,0
2019-09-30,Lome,0
2019-10-01,Lome,0
2019-10-02,Lome,0
2019-10-03,Lome,1
2019-10-04,Lome,0
2019-10-05,Lome,0
2019-10-06,Lome,0
2019-10-07,Lome,0
2019-10-08,Lome,0
2019-10-09,Lome,0
2019-10-10,Lome,0
2019-10-11,Lome,0
2019-10-12,Lome,0
2019-10-13,Lome,0
2019-10-14,Lome,0
2019-10-15,Lome,0
2019-10-16,Lome,0
2019-10-17,Lome,0
2019-10-18,Lome,0
2019-10-19,Lome,0
2019-10-20,Lome,0
2019-10-21,Lome,0
2019-10-22,Lome,0
2019-10-23,Lome,0
2019-10-24,Lome,0
2019-10-25,Lome,0
2019-10-26,Lome,0
2019-10-27,Lome,0
2019-10-28,Lome,0
2019-10-29,Lome,0
2019-10-30,Lome,0
2019-10-31,Lome,0
2019-11-01,Lome,0
2019-11-02,Lome,0
2019-11-03,Lome,0
2019-11-04,Lome,1
2019-11-05,Lome,0
2019-11-06,Lome,0
2019-11-07,Lome,0
2019-11-08,Lome,0
2019-11-09,Lome,0
2019-11-10,Lome,0
2019-11-11,Lome,0
2019-11-12,Lome,0
2019-11-13,Lome,0
2019-11-14,Lome,0
2019-11-15,Lome,0
2019-11-16,Lome,0
2019-11-17,Lome,0
2019-11-18,Lome,0
2019-11-19,Lome,0
2019-11-20,Lome,0
2019-11-21,Lome,0
2019-11-22,Lome,0
2019-11-23,Lome,0
2019-11-24,Lome,0
2019-11-25,Lome,0
2019-11-26,Lome,0
2019-11-27,Lome,0
2019-11-28,Lome,0
2019-11-29,Lome,0
2019-11-30,Lome,0
2019-12-01,Lome,0
2019-12-02,Lome,0
2019-12-03,Lome,0
2019-12-04,Lome,0
2019-12-05,Lome,0
2019-12-06,Lome,0
2019-12-07,Lome,0
2019-12-08,Lome,0
2019-12-09,Lome,0
2019-12-10,Lome,0
2019-12-11,Lome,0
2019-12-12,Lome,0
2019-12-13,Lome,0
2019-12-14,Lome,0
2019-12-15,Lome,0
2019-12-16,Lome,0
2019-12-17,Lome,0
2019-12-18,Lome,0
2019-12-19,Lome,0
2019-12-20,Lome,0
2019-12-21,Lome,0
2019-12-22,Lome,0
2019-12-23,Lome,0
2019-12-24,Lome,0
2019-12-25,Lome,0
2019-12-26,Lome,0
2019-12-27,Lome,0
2019-12-28,Lome,0
2019-12-29,Lome,0
2019-12-30,Lome,0
2019-12-31,Lome,0
2020-01-01,Lome,0
2020-01-02,Lome,0
2020-01-03,Lome,0
2020-01-04,Lome,0
2020-01-05,Lome,0
2020-01-06,Lome,0
2020-01-07,Lome,0
2020-01-08,Lome,0
2020-01-09,Lome,0
2020-01-10,Lome,0
2020-01-11,Lome,0
2020-01-12,Lome,0
2020-01-13,Lome,0
2020-01-14,Lome,0
2020-01-15,Lome,0
2020-01-16,Lome,0
2020-01-17,Lome,0
2020-01-18,Lome,0
2020-01-19,Lome,0
2020-01-20,Lome,0
2020-01-21,Lome,0
2020-01-22,Lome,0
2020-01-23,Lome,0
2020-01-24,Lome,0
2020-01-25,Lome,0
2020-01-26,Lome,0
2020-01-27,Lome,0
2020-01-28,Lome,0
2020-01-29,Lome,0
2020-01-30,Lome,0
2020-01-31,Lome,0
2020-02-01,Lome,0
2020-02-02,Lome,0
2020-02-03,Lome,0
2020-02-04,Lome,0
2020-02-05,Lome,0
2020-02-06,Lome,0
2020-02-07,Lome,0
2020-02-08,Lome,0
2020-02-09,Lome,0
2020-02-10,Lome,0
2020-02-11,Lome,0
2020-02-12,Lome,0
2020-02-13,Lome,0
2020-02-14,Lome,0
2020-02-15,Lome,0
2020-02-16,Lome,0
2020-02-17,Lome,0
2020-02-18,Lome,0
2020-02-19,Lome,0
2020-02-20,Lome,0
2020-02-21,Lome,0
2020-02-22,Lome,0
2020-02-23,Lome,0
2020-02-24,Lome,0
2020-02-25,Lome,0
2020-02-26,Lome,0
2020-02-27,Lome,0
2020-02-28,Lome,0
2020-02-29,Lome,0
2020-03-01,Lome,0
2020-03-02,Lome,0
2020-03-03,Lome,0
2020-03-04,Lome,0
2020-03-05,Lome,0
2020-03-06,Lome,0
2020-03-07,Lome,0
2020-03-08,Lome,0
2020-03-09,Lome,0
2020-03-10,Lome,0
2020-03-11,Lome,0
2020-03-12,Lome,0
2020-03-13,Lome,0
2020-03-14,Lome,0
2020-03-15,Lome,0
2020-03-16,Lome,0
2020-03-17,Lome,0
2020-03-18,Lome,0
2020-03-19,Lome,0
2020-03-20,Lome,0
2020-03-21,Lome,0
2020-03-22,Lome,0
2020-03-23,Lome,0
2020-03-24,Lome,0
2020-03-25,Lome,0
2020-03-26,Lome,0
2020-03-27,Lome,0
2020-03-28,Lome,0
2020-03-29,Lome,0
2020-03-30,Lome,0
2020-03-31,Lome,0
2020-04-01,Lome,0
2020-04-02,Lome,0
2020-04-03,Lome,0
2020-04-04,Lome,0
2020-04-05,Lome,0
2020-04-06,Lome,0
2020-04-07,Lome,0
2020-04-08,Lome,0
2020-04-09,Lome,0
2020-04-10,Lome,0
2020-04-11,Lome,1
2020-04-12,Lome,0
2020-04-13,Lome,0
2020-04-14,Lome,0
2020-04-15,Lome,0
2020-04-16,Lome,0
2020-04-17,Lome,0
2020-04-18,Lome,0
2020-04-19,Lome,0
2020-04-20,Lome,0
2020-04-21,Lome,0
2020-04-22,Lome,0
2020-04-23,Lome,0
2020-04-24,Lome,0
2020-04-25,Lome,0
2020-04-26,Lome,0
2020-04-27,Lome,0
2020-04-28,Lome,0
2020-04-29,Lome,0
2020-04-30,Lome,0
2020-05-01,Lome,0
2020-05-02,Lome,0
2020-05-03,Lome,0
2020-05-04,Lome,0
2020-05-05,Lome,0
2020-05-06,Lome,0
2020-05-07,Lome,0
2020-05-08,Lome,0
2020-05-09,Lome,0
2020-05-10,Lome,0
2020-05-11,Lome,1
2020-05-12,Lome,0
2020-05-13,Lome,0
2020-05-14,Lome,0
2020-05-15,Lome,0
2020-05-16,Lome,0
2020-05-17,Lome,0
2020-05-18,Lome,0
2020-05-19,Lome,0
2020-05-20,Lome,0
2020-05-21,Lome,0
2020-05-22,Lome,0
2020-05-23,Lome,0
2020-05-24,Lome,0
2020-05-25,Lome,0
2020-05-26,Lome,0
2020-05-27,Lome,1
2020-05-28,Lome,0
2020-05-29,Lome,0
2020-05-30,Lome,0
2020-05-31,Lome,0
2020-06-01,Lome,0
2020-06-02,Lome,0
2020-06-03,Lome,0
2020-06-04,Lome,0
2020-06-05,Lome,0
2020-06-06,Lome,0
2020-06-07,Lome,0
2020-06-08,Lome,0
2020-06-09,Lome,0
2020-06-10,Lome,0
2020-06-11,Lome,0
2020-06-12,Lome,0
2020-06-13,Lome,0
2020-06-14,Lome,0
2020-06-15,Lome,0
2020-06-16,Lome,0
2020-06-17,Lome,0
2020-06-18,Lome,0
2020-06-19,Lome,1
2020-06-20,Lome,0
2020-06-21,Lome,0
2020-06-22,Lome,0
2020-06-23,Lome,0
2020-06-24,Lome,0
2020-06-25,Lome,0
2020-06-26,Lome,0
2020-06-27,Lome,0
2020-06-28,Lome,0
2020-06-29,Lome,0
2020-06-30,Lome,0
2020-07-01,Lome,0
2020-07-02,Lome,0
2020-07-03,Lome,0
2020-07-04,Lome,0
2020-07-05,Lome,0
2020-07-06,Lome,0
2020-07-07,Lome,0
2020-07-08,Lome,0
2020-07-09,Lome,0
2020-07-10,Lome,0
2020-07-11,Lome,0
2020-07-12,Lome,0
2020-07-13,Lome,0
2020-07-14,Lome,0
2020-07-15,Lome,0
2020-07-16,Lome,0
2020-07-17,Lome,0
2020-07-18,Lome,0
2020-07-19,Lome,0
2020-07-20,Lome,0
2020-07-21,Lome,1
2020-07-22,Lome,1
2020-07-23,Lome,0
2020-07-24,Lome,0
2020-07-25,Lome,0
2020-07-26,Lome,0
2020-07-27,Lome,0
2020-07-28,Lome,0
2020-07-29,Lome,0
2020-07-30,Lome,0
2020-07-31,Lome,0
2020-08-01,Lome,0
2020-08-02,Lome,0
2020-08-03,Lome,0
2020-08-04,Lome,0
2020-08-05,Lome,0
2020-08-06,Lome,0
2020-08-07,Lome,0
2020-08-08,Lome,0
2020-08-09,Lome,0
2020-08-10,Lome,0
2020-08-11,Lome,0
2020-08-12,Lome,1
2020-08-13,Lome,0
2020-08-14,Lome,0
2020-08-15,Lome,0
2020-08-16,Lome,0
2020-08-17,Lome,0
2020-08-18,Lome,1
2020-08-19,Lome,0
2020-08-20,Lome,0
2020-08-21,Lome,0
2020-08-22,Lome,0
2020-08-23,Lome,0
2020-08-24,Lome,0
2020-08-25,Lome,0
2020-08-26,Lome,0
2020-08-27,Lome,0
2020-08-28,Lome,0
2020-08-29,Lome,0
2020-08-30,Lome,0
2020-08-31,Lome,0
2020-09-01,Lome,0
2020-09-02,Lome,0
2020-09-03,Lome,0
2020-09-04,Lome,0
2020-09-05,Lome,0
2020-09-06,Lome,0
2020-09-07,Lome,0
2020-09-08,Lome,0
2020-09-09,Lome,0
2020-09-10,Lome,0
2020-09-11,Lome,0
2020-09-12,Lome,0
2020-09-13,Lome,0
2020-09-14,Lome,0
2020-09-15,Lome,0
2020-09-16,Lome,0
2020-09-17,Lome,0
2020-09-18,Lome,0
2020-09-19,Lome,0
2020-09-20,Lome,0
2020-09-21,Lome,0
2020-09-22,Lome,1
2020-09-23,Lome,1
2020-09-24,Lome,0
2020-09-25,Lome,0
2020-09-26,Lome,0
2020-09-27,Lome,0
2020-09-28,Lome,0
2020-09-29,Lome,0
2020-09-30,Lome,0
2020-10-01,Lome,0
2020-10-02,Lome,0
2020-10-03,Lome,0
2020-10-04,Lome,0
2020-10-05,Lome,0
2020-10-06,Lome,0
2020-10-07,Lome,0
2020-10-08,Lome,0
2020-10-09,Lome,0
2020-10-10,Lome,0
2020-10-11,Lome,0
2020-10-12,Lome,0
2020-10-13,Lome,0
2020-10-14,Lome,0
2020-10-15,Lome,0
2020-10-16,Lome,0
2020-10-17,Lome,0
2020-10-18,Lome,0
2020-10-19,Lome,0
2020-10-20,Lome,0
2020-10-21,Lome,0
2020-10-22,Lome,0
2020-10-23,Lome,0
2020-10-24,Lome,0
2020-10-25,Lome,0
2020-10-26,Lome,0
2020-10-27,Lome,0
2020-10-28,Lome,0
2020-10-29,Lome,0
2020-10-30,Lome,0
2020-10-31,Lome,0
2020-11-01,Lome,0
2020-11-02,Lome,0
2020-11-03,Lome,0
2020-11-04,Lome,0
2020-11-05,Lome,0
2020-11-06,Lome,0
2020-11-07,Lome,1
2020-11-08,Lome,0
2020-11-09,Lome,0
2020-11-10,Lome,0
2020-11-11,Lome,0
2020-11-12,Lome,0
2020-11-13,Lome,0
2020-11-14,Lome,0
2020-11-15,Lome,0
2020-11-16,Lome,0
2020-11-17,Lome,0
2020-11-18,Lome,0
2020-11-19,Lome,1
2020-11-20,Lome,0
2020-11-21,Lome,0
2020-11-22,Lome,0
2020-11-23,Lome,0
2020-11-24,Lome,0
2020-11-25,Lome,0
2020-11-26,Lome,0
2020-11-27,Lome,0
2020-11-28,Lome,0
2020-11-29,Lome,0
2020-11-30,Lome,0
2020-12-01,Lome,0
2020-12-02,Lome,0
2020-12-03,Lome,0
2020-12-04,Lome,0
2020-12-05,Lome,0
2020-12-06,Lome,0
2020-12-07,Lome,0
2020-12-08,Lome,0
2020-12-09,Lome,0
2020-12-10,Lome,0
2020-12-11,Lome,0
2020-12-12,Lome,0
2020-12-13,Lome,0
2020-12-14,Lome,0
2020-12-15,Lome,0
2020-12-16,Lome,0
2020-12-17,Lome,0
2020-12-18,Lome,0
2020-12-19,Lome,0
2020-12-20,Lome,0
2020-12-21,Lome,0
2020-12-22,Lome,1
2020-12-23,Lome,0
2020-12-24,Lome,0
2020-12-25,Lome,0
2020-12-26,Lome,0
2020-12-27,Lome,0
2020-12-28,Lome,0
2020-12-29,Lome,0
2020-12-30,Lome,0
2020-12-31,Lome,0
2021-01-01,Lome,0
2021-01-02,Lome,0
2021-01-03,Lome,0
2021-01-04,Lome,0
2021-01-05,Lome,0
2021-01-06,Lome,0
2021-01-07,Lome,0
2021-01-08,Lome,0
2021-01-09,Lome,0
2021-01-10,Lome,0
2021-01-11,Lome,0
2021-01-12,Lome,0
2021-01-13,Lome,0
2021-01-14,Lome,0
2021-01-15,Lome,0
2021-01-16,Lome,0
2021-01-17,Lome,0
2021-01-18,Lome,0
2021-01-19,Lome,0
2021-01-20,Lome,0
2021-01-21,Lome,0
2021-01-22,Lome,0
2021-01-23,Lome,0
2021-01-24,Lome,0
2021-01-25,Lome,0
2021-01-26,Lome,0
2021-01-27,Lome,0
2021-01-28,Lome,0
2021-01-29,Lome,0
2021-01-30,Lome,0
2021-01-31,Lome,0
2021-02-01,Lome,0
2021-02-02,Lome,0
2021-02-03,Lome,0
2021-02-04,Lome,0
2021-02-05,Lome,0
2021-02-06,Lome,0
2021-02-07,Lome,0
2021-02-08,Lome,0
2021-02-09,Lome,0
2021-02-10,Lome,0
2021-02-11,Lome,0
2021-02-12,Lome,0
2021-02-13,Lome,0
2021-02-14,Lome,0
2021-02-15,Lome,0
2021-02-16,Lome,0
2021-02-17,Lome,0
2021-02-18,Lome,0
2021-02-19,Lome,0
2021-02-20,Lome,0
2021-02-21,Lome,0
2021-02-22,Lome,0
2021-02-23,Lome,0
2021-02-24,Lome,0
2021-02-25,Lome,0
2021-02-26,Lome,0
2021-02-27,Lome,0
2021-02-28,Lome,0
2021-03-01,Lome,0
2021-03-02,Lome,0
2021-03-03,Lome,0
2021-03-04,Lome,0
2021-03-05,Lome,0
2021-03-06,Lome,0
2021-03-07,Lome,0
2021-03-08,Lome,0
2021-03-09,Lome,0
2021-03-10,Lome,0
2021-03-11,Lome,1
2021-03-12,Lome,0
2021-03-13,Lome,0
2021-03-14,Lome,0
2021-03-15,Lome,0
2021-03-16,Lome,0
2021-03-17,Lome,0
2021-03-18,Lome,0
2021-03-19,Lome,0
2021-03-20,Lome,0
2021-03-21,Lome,0
2021-03-22,Lome,0
2021-03-23,Lome,0
2021-03-24,Lome,0
2021-03-25,Lome,0
2021-03-26,Lome,0
2021-03-27,Lome,0
2021-03-28,Lome,0
2021-03-29,Lome,0
2021-03-30,Lome,0
2021-03-31,Lome,0
2021-04-01,Lome,0
2021-04-02,Lome,0
2021-04-03,Lome,0
2021-04-04,Lome,0
2021-04-05,Lome,0
2021-04-06,Lome,0
2021-04-07,Lome,0
2021-04-08,Lome,0
2021-04-09,Lome,0
2021-04-10,Lome,0
2021-04-11,Lome,0
2021-04-12,Lome,0
2021-04-13,Lome,0
2021-04-14,Lome,0
2021-04-15,Lome,0
2021-04-16,Lome,0
2021-04-17,Lome,0
2021-04-18,Lome,0
2021-04-19,Lome,0
2021-04-20,Lome,0
2021-04-21,Lome,0
2021-04-22,Lome,0
2021-04-23,Lome,1
2021-04-24,Lome,0
2021-04-25,Lome,0
2021-04-26,Lome,0
2021-04-27,Lome,0
2021-04-28,Lome,0
2021-04-29,Lome,0
2021-04-30,Lome,0
2021-05-01,Lome,0
2021-05-02,Lome,0
2021-05-03,Lome,0
2021-05-04,Lome,0
2021-05-05,Lome,0
2021-05-06,Lome,0
2021-05-07,Lome,0
2021-05-08,Lome,0
2021-05-09,Lome,0
2021-05-10,Lome,0
2021-05-11,Lome,0
2021-05-12,Lome,0
2021-05-13,Lome,0
2021-05-14,Lome,0
2021-05-15,Lome,0
2021-05-16,Lome,0
2021-05-17,Lome,0
2021-05-18,Lome,0
2021-05-19,Lome,0
2021-05-20,Lome,0
2021-05-21,Lome,0
2021-05-22,Lome,0
2021-05-23,Lome,0
2021-05-24,Lome,0
2021-05-25,Lome,0
2021-05-26,Lome,0
2021-05-27,Lome,0
2021-05-28,Lome,0
2021-05-29,Lome,0
2021-05-30,Lome,0
2021-05-31,Lome,0
2021-06-01,Lome,0
2021-06-02,Lome,0
2021-06-03,Lome,0
2021-06-04,Lome,0
2021-06-05,Lome,0
2021-06-06,Lome,0
2021-06-07,Lome,0
2021-06-08,Lome,0
2021-06-09,Lome,0
2021-06-10,Lome,0
2021-06-11,Lome,1
2021-06-12,Lome,0
2021-06-13,Lome,0
2021-06-14,Lome,0
2021-06-15,Lome,0
2021-06-16,Lome,0
2021-06-17,Lome,0
2021-06-18,Lome,0
2021-06-19,Lome,0
2021-06-20,Lome,0
2021-06-21,Lome,0
2021-06-22,Lome,0
2021-06-23,Lome,0
2021-06-24,Lome,0
2021-06-25,Lome,0
2021-06-26,Lome,0
2021-06-27,Lome,0
2021-06-28,Lome,0
2021-06-29,Lome,0
2021-06-30,Lome,0
2021-07-01,Lome,0
2021-07-02,Lome,0
2021-07-03,Lome,0
2021-07-04,Lome,0
2021-07-05,Lome,0
2021-07-06,Lome,0
2021-07-07,Lome,0
2021-07-08,Lome,0
2021-07-09,Lome,0
2021-07-10,Lome,0
2021-07-11,Lome,0
2021-07-12,Lome,0
2021-07-13,Lome,0
2021-07-14,Lome,0
2021-07-15,Lome,0
2021-07-16,Lome,0
2021-07-17,Lome,0
2021-07-18,Lome,0
2021-07-19,Lome,0
2021-07-20,Lome,0
2021-07-21,Lome,0
2021-07-22,Lome,0
2021-07-23,Lome,1
2021-07-24,Lome,0
2021-07-25,Lome,0
2021-07-26,Lome,0
2021-07-27,Lome,0
2021-07-28,Lome,0
2021-07-29,Lome,0
2021-07-30,Lome,0
2021-07-31,Lome,0
2021-08-01,Lome,0
2021-08-02,Lome,0
2021-08-03,Lome,0
2021-08-04,Lome,0
2021-08-05,Lome,0
2021-08-06,Lome,0
2021-08-07,Lome,0
2021-08-08,Lome,0
2021-08-09,Lome,0
2021-08-10,Lome,0
2021-08-11,Lome,0
2021-08-12,Lome,0
2021-08-13,Lome,0
2021-08-14,Lome,0
2021-08-15,Lome,0
2021-08-16,Lome,0
2021-08-17,Lome,0
2021-08-18,Lome,0
2021-08-19,Lome,0
2021-08-20,Lome,0
2021-08-21,Lome,0
2021-08-22,Lome,0
2021-08-23,Lome,0
2021-08-24,Lome,0
2021-08-25,Lome,0
2021-08-26,Lome,0
2021-08-27,Lome,0
2021-08-28,Lome,0
2021-08-29,Lome,0
2021-08-30,Lome,0
2021-08-31,Lome,0
2021-09-01,Lome,0
2021-09-02,Lome,0
2021-09-03,Lome,0
2021-09-04,Lome,0
2021-09-05,Lome,0
2021-09-06,Lome,0
2021-09-07,Lome,0
2021-09-08,Lome,0
2021-09-09,Lome,0
2021-09-10,Lome,0
2021-09-11,Lome,0
2021-09-12,Lome,0
2021-09-13,Lome,0
2021-09-14,Lome,0
2021-09-15,Lome,0
2021-09-16,Lome,0
2021-09-17,Lome,0
2021-09-18,Lome,0
2021-09-19,Lome,0
2021-09-20,Lome,0
2021-09-21,Lome,0
2021-09-22,Lome,0
2021-09-23,Lome,0
2021-09-24,Lome,0
2021-09-25,Lome,0
2021-09-26,Lome,0
2021-09-27,Lome,0
2021-09-28,Lome,0
2021-09-29,Lome,0
2021-09-30,Lome,0
2021-10-01,Lome,0
2021-10-02,Lome,0
2021-10-03,Lome,0
2021-10-04,Lome,0
2021-10-05,Lome,0
2021-10-06,Lome,0
2021-10-07,Lome,0
2021-10-08,Lome,0
2021-10-09,Lome,0
2021-10-10,Lome,0
2021-10-11,Lome,0
2021-10-12,Lome,1
2021-10-13,Lome,0
2021-10-14,Lome,1
2021-10-15,Lome,0
2021-10-16,Lome,0
2021-10-17,Lome,0
2021-10-18,Lome,0
2021-10-19,Lome,0
2021-10-20,Lome,0
2021-10-21,Lome,0
2021-10-22,Lome,0
2021-10-23,Lome,0
2021-10-24,Lome,0
2021-10-25,Lome,0
2021-10-26,Lome,0
2021-10-27,Lome,0
2021-10-28,Lome,0
2021-10-29,Lome,0
2021-10-30,Lome,0
2021-10-31,Lome,0
2021-11-01,Lome,1
2021-11-02,Lome,0
2021-11-03,Lome,0
2021-11-04,Lome,0
2021-11-05,Lome,0
2021-11-06,Lome,0
2021-11-07,Lome,0
2021-11-08,Lome,0
2021-11-09,Lome,0
2021-11-10,Lome,0
2021-11-11,Lome,0
2021-11-12,Lome,0
2021-11-13,Lome,0
2021-11-14,Lome,0
2021-11-15,Lome,0
2021-11-16,Lome,0
2021-11-17,Lome,0
2021-11-18,Lome,0
2021-11-19,Lome,0
2021-11-20,Lome,0
2021-11-21,Lome,0
2021-11-22,Lome,1
2021-11-23,Lome,0
2021-11-24,Lome,0
2021-11-25,Lome,0
2021-11-26,Lome,0
2021-11-27,Lome,0
2021-11-28,Lome,0
2021-11-29,Lome,0
2021-11-30,Lome,0
2021-12-01,Lome,0
2021-12-02,Lome,0
2021-12-03,Lome,0
2021-12-04,Lome,0
2021-12-05,Lome,0
2021-12-06,Lome,0
2021-12-07,Lome,0
2021-12-08,Lome,0
2021-12-09,Lome,0
2021-12-10,Lome,0
2021-12-11,Lome,0
2021-12-12,Lome,1
2021-12-13,Lome,0
2021-12-14,Lome,0
2021-12-15,Lome,0
2021-12-16,Lome,0
2021-12-17,Lome,0
2021-12-18,Lome,0
2021-12-19,Lome,0
2021-12-20,Lome,0
2021-12-21,Lome,0
2021-12-22,Lome,0
2021-12-23,Lome,0
2021-12-24,Lome,0
2021-12-25,Lome,0
2021-12-26,Lome,0
2021-12-27,Lome,0
2021-12-28,Lome,0
2021-12-29,Lome,0
2021-12-30,Lome,0
2021-12-31,Lome,0
2022-01-01,Lome,0
2022-01-02,Lome,0
2022-01-03,Lome,0
2022-01-04,Lome,0
2022-01-05,Lome,0
2022-01-06,Lome,0
2022-01-07,Lome,0
2022-01-08,Lome,0
2022-01-09,Lome,0
2022-01-10,Lome,0
2022-01-11,Lome,0
2022-01-12,Lome,0
2022-01-13,Lome,0
2022-01-14,Lome,0
2022-01-15,Lome,0
2022-01-16,Lome,0
2022-01-17,Lome,0
2022-01-18,Lome,0
2022-01-19,Lome,0
2022-01-20,Lome,0
2022-01-21,Lome,0
2022-01-22,Lome,0
2022-01-23,Lome,0
2022-01-24,Lome,0
2022-01-25,Lome,0
2022-01-26,Lome,0
2022-01-27,Lome,0
2022-01-28,Lome,1
2022-01-29,Lome,0
2022-01-30,Lome,0
2022-01-31,Lome,0
2022-02-01,Lome,0
2022-02-02,Lome,0
2022-02-03,Lome,0
2022-02-04,Lome,0
2022-02-05,Lome,0
2022-02-06,Lome,0
2022-02-07,Lome,0
2022-02-08,Lome,0
2022-02-09,Lome,0
2022-02-10,Lome,0
2022-02-11,Lome,0
2022-02-12,Lome,0
2022-02-13,Lome,0
2022-02-14,Lome,0
2022-02-15,Lome,0
2022-02-16,Lome,0
2022-02-17,Lome,0
2022-02-18,Lome,0
2022-02-19,Lome,0
2022-02-20,Lome,0
2022-02-21,Lome,0
2022-02-22,Lome,0
2022-02-23,Lome,0
2022-02-24,Lome,0
2022-02-25,Lome,0
2022-02-26,Lome,0
2022-02-27,Lome,0
2022-02-28,Lome,1
2022-03-01,Lome,0
2022-03-02,Lome,0
2022-03-03,Lome,0
2022-03-04,Lome,0
2022-03-05,Lome,0
2022-03-06,Lome,0
2022-03-07,Lome,0
2022-03-08,Lome,0
2022-03-09,Lome,0
2022-03-10,Lome,0
2022-03-11,Lome,0
2022-03-12,Lome,0
2022-03-13,Lome,0
2022-03-14,Lome,0
2022-03-15,Lome,0
2022-03-16,Lome,0
2022-03-17,Lome,0
2022-03-18,Lome,0
2022-03-19,Lome,0
2022-03-20,Lome,0
2022-03-21,Lome,0
2022-03-22,Lome,1
2022-03-23,Lome,1
2022-03-24,Lome,0
2022-03-25,Lome,0
2022-03-26,Lome,0
2022-03-27,Lome,0
2022-03-28,Lome,0
2022-03-29,Lome,0
2022-03-30,Lome,0
2022-03-31,Lome,0
2022-04-01,Lome,0
2022-04-02,Lome,0
2022-04-03,Lome,0
2022-04-04,Lome,0
2022-04-05,Lome,0
2022-04-06,Lome,0
2022-04-07,Lome,0
2022-04-08,Lome,0
2022-04-09,Lome,0
2022-04-10,Lome,0
2022-04-11,Lome,0
2022-04-12,Lome,0
2022-04-13,Lome,0
2022-04-14,Lome,0
2022-04-15,Lome,0
2022-04-16,Lome,0
2022-04-17,Lome,0
2022-04-18,Lome,0
2022-04-19,Lome,0
2022-04-20,Lome,0
2022-04-21,Lome,0
2022-04-22,Lome,0
2022-04-23,Lome,0
2022-04-24,Lome,0
2022-04-25,Lome,0
2022-04-26,Lome,0
2022-04-27,Lome,0
2022-04-28,Lome,0
2022-04-29,Lome,0
2022-04-30,Lome,0
2022-05-01,Lome,0
2022-05-02,Lome,0
