date_time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),latitude,longitude,elevation,river_discharge,intensity_rain,intensity_flood,intensity_drought
2017-07-25,53.0,27.2,21.5,23.3,30.5,24.9,26.8,2.3,2.3,6.0,9.3,28.8,224.0,2.24,7.5,1.1000061,326.0,0.02,0,0,0
2017-07-26,63.0,26.5,21.7,23.5,30.7,24.9,26.9,4.4,4.4,5.0,10.0,29.9,201.0,2.7,7.5,1.1000061,326.0,0.02,0,0,0
2017-07-27,51.0,28.5,21.6,24.4,32.7,25.1,27.9,0.8,0.8,5.0,7.4,22.3,181.0,3.27,7.5,1.1000061,326.0,0.02,0,0,0
2017-07-28,61.0,28.4,21.6,24.5,32.7,25.1,28.4,6.2,6.2,9.0,6.8,25.6,207.0,3.12,7.5,1.1000061,326.0,0.0,0,0,0
2017-07-29,63.0,29.1,21.6,24.2,34.9,25.2,28.4,14.2,14.2,9.0,7.7,25.6,220.0,3.36,7.5,1.1000061,326.0,0.02,0,0,0
2017-07-30,63.0,29.1,21.7,24.4,34.9,25.5,28.9,11.5,11.5,13.0,6.0,20.9,240.0,3.39,7.5,1.1000061,326.0,0.02,0,0,0
2017-07-31,63.0,28.3,21.6,24.2,32.6,25.4,28.4,8.6,8.6,10.0,6.0,22.7,235.0,2.98,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-01,63.0,28.8,21.7,24.0,34.1,25.6,28.4,10.5,10.5,17.0,7.5,23.4,207.0,3.01,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-02,63.0,25.3,21.7,22.8,29.0,25.4,26.7,11.9,11.9,19.0,9.8,27.4,182.0,1.84,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-03,61.0,27.4,21.8,24.0,30.5,24.6,27.3,2.7,2.7,5.0,10.7,28.1,220.0,2.49,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-04,63.0,26.4,21.7,23.7,30.4,25.4,27.7,11.6,11.6,12.0,8.7,26.3,244.0,2.06,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-05,63.0,24.3,20.8,22.5,28.8,24.5,26.4,22.5,22.5,12.0,8.4,24.8,200.0,1.82,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-06,51.0,28.5,21.4,24.3,33.1,24.1,27.4,1.4,1.4,7.0,11.4,33.5,202.0,3.59,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-07,61.0,29.1,21.4,24.5,34.1,24.7,28.3,2.8,2.8,6.0,7.8,21.2,234.0,3.45,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-08,63.0,29.2,21.8,24.1,34.6,25.3,28.1,14.6,14.6,8.0,8.8,31.7,219.0,3.67,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-09,63.0,28.1,21.5,23.7,33.0,24.8,27.5,5.9,5.9,12.0,8.8,24.8,212.0,2.8,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-10,55.0,28.9,21.4,24.4,32.8,24.7,28.1,2.0,2.0,4.0,6.5,22.0,202.0,3.26,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-11,63.0,28.9,21.3,24.1,34.3,24.7,28.3,13.1,13.1,9.0,5.8,22.3,230.0,3.61,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-12,63.0,29.1,21.5,24.3,34.7,25.3,28.8,7.9,7.9,8.0,7.4,22.0,217.0,3.4,7.5,1.1000061,326.0,0.0,0,0,0
2017-08-13,51.0,26.8,21.7,24.0,30.3,25.5,27.8,0.7,0.7,5.0,8.5,23.0,195.0,2.1,7.5,1.1000061,326.0,0.0,0,0,0
2017-08-14,63.0,26.3,21.8,23.6,31.4,25.8,27.9,19.1,19.1,15.0,7.1,19.4,221.0,1.93,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-15,61.0,27.7,21.5,23.8,31.7,25.1,27.6,7.3,7.3,11.0,10.0,29.2,218.0,2.75,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-16,63.0,28.6,22.0,24.4,32.1,25.7,28.5,7.9,7.9,8.0,8.3,21.6,258.0,2.31,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-17,61.0,28.9,21.3,24.2,32.7,24.5,28.0,4.9,4.9,11.0,10.8,25.2,241.0,2.7,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-18,61.0,25.1,21.3,22.6,28.3,24.3,25.9,12.8,12.8,20.0,11.2,32.4,194.0,1.5,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-19,51.0,27.9,21.3,24.1,31.9,23.9,27.0,0.4,0.4,3.0,11.9,29.2,180.0,3.51,7.5,1.1000061,326.0,0.01,0,0,0
2017-08-20,51.0,27.4,20.8,24.0,30.9,23.7,27.4,1.0,1.0,5.0,7.2,20.9,209.0,2.8,7.5,1.1000061,326.0,0.01,0,0,0
2017-08-21,63.0,28.1,21.0,23.7,32.6,23.7,27.1,7.3,7.3,3.0,9.9,29.9,205.0,2.9,7.5,1.1000061,326.0,0.01,0,0,0
2017-08-22,53.0,28.2,20.9,23.5,32.2,23.7,27.1,2.8,2.8,9.0,9.9,26.3,215.0,3.17,7.5,1.1000061,326.0,0.01,0,0,0
2017-08-23,63.0,28.4,21.2,24.1,33.1,24.5,28.2,4.9,4.9,6.0,7.1,23.4,223.0,3.38,7.5,1.1000061,326.0,0.01,0,0,0
2017-08-24,63.0,30.3,20.2,24.7,36.3,23.7,29.3,5.1,5.1,5.0,4.6,19.8,245.0,4.25,7.5,1.1000061,326.0,0.01,0,0,0
2017-08-25,63.0,28.5,21.4,23.8,34.0,25.5,28.3,11.8,11.8,13.0,4.9,22.3,196.0,3.01,7.5,1.1000061,326.0,0.01,0,0,0
2017-08-26,61.0,26.4,21.4,22.5,31.7,25.3,26.7,11.7,11.7,20.0,4.8,24.8,90.0,1.5,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-27,61.0,28.8,21.2,23.9,33.9,24.7,27.9,5.0,5.0,6.0,9.7,24.1,202.0,3.29,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-28,63.0,29.2,21.0,24.0,34.4,24.6,28.2,16.2,16.2,5.0,7.5,21.6,285.0,3.09,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-29,63.0,27.3,21.7,23.7,32.4,25.9,28.0,10.7,10.7,12.0,8.5,26.3,197.0,2.73,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-30,61.0,25.4,21.7,22.9,28.8,24.7,26.5,8.7,8.7,11.0,11.9,25.2,214.0,1.44,7.5,1.1000061,326.0,0.02,0,0,0
2017-08-31,51.0,28.3,21.5,24.1,32.0,24.8,27.4,1.5,1.5,9.0,13.1,32.0,203.0,2.99,7.5,1.1000061,326.0,0.02,0,0,0
2017-09-01,61.0,28.6,21.8,24.1,33.0,25.2,27.9,4.7,4.7,6.0,6.6,21.6,207.0,3.02,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-02,63.0,28.1,21.4,23.8,32.9,24.8,27.8,8.9,8.9,5.0,7.0,21.2,203.0,3.04,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-03,63.0,29.0,21.9,24.1,34.7,25.4,28.3,15.7,15.7,6.0,7.5,22.3,219.0,3.24,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-04,55.0,27.1,21.3,23.7,31.4,25.1,27.9,3.5,3.5,7.0,7.2,21.2,239.0,2.41,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-05,61.0,30.6,20.8,25.0,36.4,24.4,29.5,3.0,3.0,6.0,4.9,20.2,261.0,4.29,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-06,61.0,28.3,21.6,24.6,33.8,25.5,28.9,6.5,6.5,12.0,6.5,27.0,176.0,3.61,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-07,63.0,26.5,21.4,22.9,30.0,24.5,26.5,28.2,28.2,23.0,10.8,28.1,215.0,2.01,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-08,61.0,26.7,20.5,23.3,30.5,23.7,27.0,7.4,7.4,15.0,9.5,24.8,224.0,2.29,7.5,1.1000061,326.0,0.04,0,0,0
2017-09-09,51.0,29.0,20.3,24.6,32.9,23.6,28.5,0.4,0.4,3.0,6.8,18.4,181.0,3.55,7.5,1.1000061,326.0,0.05,0,0,0
2017-09-10,61.0,29.1,20.8,24.9,35.7,24.4,29.6,4.1,4.1,7.0,4.7,24.5,239.0,3.75,7.5,1.1000061,326.0,0.03,0,0,0
2017-09-11,63.0,26.1,21.6,23.5,30.8,25.7,27.7,11.6,11.6,11.0,8.8,28.1,126.0,2.45,7.5,1.1000061,326.0,0.02,0,0,0
2017-09-12,55.0,25.8,21.0,23.3,29.0,25.0,27.1,2.2,2.2,7.0,8.5,25.6,171.0,2.03,7.5,1.1000061,326.0,0.03,0,0,0
2017-09-13,53.0,29.2,21.8,24.6,34.4,25.8,28.9,2.1,2.1,7.0,6.8,23.0,217.0,3.35,7.5,1.1000061,326.0,0.02,0,0,0
2017-09-14,63.0,30.0,20.8,24.9,35.6,24.7,29.6,4.4,4.4,8.0,4.6,21.2,221.0,3.73,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-15,55.0,28.6,22.3,24.9,33.7,25.9,28.8,2.4,2.4,7.0,10.5,26.6,200.0,3.33,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-16,63.0,28.6,22.7,24.5,32.6,26.2,28.3,10.7,10.7,7.0,9.9,28.8,214.0,3.06,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-17,55.0,28.7,21.9,24.5,33.9,25.2,28.4,2.3,2.3,8.0,8.4,24.5,200.0,3.41,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-18,55.0,30.4,20.8,25.0,35.5,24.5,29.3,3.7,3.7,8.0,6.1,22.0,300.0,3.99,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-19,63.0,30.0,22.1,24.6,36.7,26.4,29.4,6.8,6.8,8.0,5.5,24.8,178.0,3.58,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-20,51.0,28.6,22.0,24.8,32.0,25.8,28.5,0.4,0.4,3.0,8.7,25.2,173.0,3.25,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-21,53.0,28.9,22.2,25.0,33.9,26.0,29.3,4.8,4.8,12.0,7.7,25.6,214.0,3.6,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-22,53.0,26.8,21.8,23.5,30.3,25.2,27.1,3.0,3.0,12.0,10.7,28.4,198.0,2.11,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-23,61.0,29.2,21.6,24.6,34.6,25.0,28.8,4.0,4.0,6.0,6.8,18.0,248.0,3.88,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-24,61.0,29.1,21.2,24.8,34.4,25.4,29.5,4.5,4.5,5.0,5.9,28.1,110.0,3.64,7.5,1.1000061,326.0,0.0,0,0,0
2017-09-25,55.0,29.0,22.2,25.1,33.4,26.6,29.5,1.5,1.5,2.0,6.2,24.8,147.0,3.0,7.5,1.1000061,326.0,0.0,0,0,0
2017-09-26,63.0,28.9,21.7,24.3,34.4,26.1,28.8,6.6,6.6,8.0,6.3,28.1,174.0,3.25,7.5,1.1000061,326.0,0.0,0,0,0
2017-09-27,51.0,28.2,20.8,24.3,31.8,24.5,28.2,0.1,0.1,1.0,7.1,25.2,159.0,3.29,7.5,1.1000061,326.0,0.0,0,0,0
2017-09-28,63.0,29.9,21.1,25.1,36.1,24.9,29.9,11.4,11.4,9.0,6.5,25.2,183.0,4.04,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-29,63.0,24.8,21.6,22.9,28.6,25.7,27.1,21.1,21.1,14.0,7.8,26.3,135.0,1.45,7.5,1.1000061,326.0,0.01,0,0,0
2017-09-30,51.0,30.2,21.3,25.5,35.1,25.1,29.8,0.6,0.6,2.0,6.2,20.5,153.0,4.22,7.5,1.1000061,326.0,0.02,0,0,0
2017-10-01,63.0,28.9,21.7,24.7,34.8,25.9,29.1,12.2,12.2,9.0,7.9,34.6,158.0,3.59,7.5,1.1000061,326.0,0.02,0,0,0
2017-10-02,51.0,31.1,21.0,25.7,36.7,24.5,30.0,0.1,0.1,1.0,6.7,25.9,189.0,4.83,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-03,55.0,30.8,21.5,25.7,36.4,25.3,30.5,1.5,1.5,4.0,6.1,22.3,216.0,4.07,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-04,63.0,30.3,23.3,25.3,36.6,27.4,29.9,7.7,7.7,4.0,8.6,22.7,195.0,3.44,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-05,61.0,28.7,22.9,25.0,34.4,27.4,29.8,7.9,7.9,9.0,6.2,22.3,211.0,3.05,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-06,61.0,28.8,22.5,24.6,34.0,26.8,29.2,5.0,5.0,8.0,8.5,32.8,148.0,3.33,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-07,63.0,29.4,21.8,24.4,35.6,25.5,28.9,5.7,5.7,7.0,5.8,25.9,238.0,3.16,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-08,63.0,28.2,21.2,23.6,33.3,25.0,28.0,16.6,16.6,12.0,5.5,28.1,236.0,2.38,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-09,51.0,30.4,21.3,25.4,35.7,25.4,30.0,0.2,0.2,1.0,5.8,24.5,180.0,4.18,7.5,1.1000061,326.0,0.02,0,0,0
2017-10-10,63.0,29.1,21.9,24.7,34.0,25.9,29.1,7.1,7.1,5.0,8.7,31.3,174.0,3.59,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-11,63.0,29.2,21.4,23.9,33.8,25.3,27.9,4.8,4.8,3.0,9.5,28.4,186.0,3.21,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-12,63.0,29.3,21.2,24.7,35.0,24.8,29.0,4.7,4.7,4.0,6.4,24.8,222.0,3.66,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-13,61.0,30.4,21.4,25.0,36.6,25.4,29.6,5.7,5.7,6.0,7.0,29.5,175.0,3.99,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-14,61.0,29.1,22.6,24.9,34.3,26.7,29.3,4.5,4.5,5.0,7.4,26.6,162.0,3.52,7.5,1.1000061,326.0,0.01,0,0,0
2017-10-15,51.0,29.8,21.6,25.4,34.1,25.5,29.6,0.2,0.2,2.0,8.0,31.0,154.0,4.07,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-16,1.0,30.3,22.1,25.8,35.5,26.2,30.3,0.0,0.0,0.0,7.3,31.3,178.0,3.97,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-17,2.0,31.7,22.5,26.4,36.4,26.9,30.9,0.0,0.0,0.0,7.6,31.0,177.0,4.43,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-18,51.0,30.7,22.6,26.1,36.6,27.0,30.7,0.7,0.7,3.0,8.7,25.9,182.0,4.11,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-19,3.0,31.3,23.2,26.3,36.5,27.4,30.7,0.0,0.0,0.0,7.4,25.2,189.0,4.32,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-20,51.0,29.8,21.7,25.5,34.7,25.6,29.8,0.4,0.4,3.0,7.5,24.8,155.0,4.14,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-21,51.0,30.6,22.5,26.2,35.9,26.7,30.8,0.4,0.4,3.0,6.8,29.9,180.0,4.23,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-22,51.0,31.0,22.9,26.1,37.4,27.0,30.4,1.0,1.0,4.0,10.8,28.1,202.0,4.21,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-23,53.0,30.2,23.4,25.8,35.6,27.4,30.3,2.5,2.5,4.0,7.6,26.6,189.0,3.43,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-24,51.0,31.0,22.1,26.1,36.5,26.2,30.6,0.3,0.3,1.0,7.2,32.0,168.0,4.09,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-25,51.0,30.3,23.0,26.3,35.6,27.5,30.8,0.3,0.3,2.0,8.0,31.7,175.0,4.18,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-26,51.0,30.9,23.0,26.5,35.6,27.7,31.2,0.1,0.1,1.0,7.6,32.0,178.0,3.95,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-27,51.0,32.0,22.2,26.5,36.1,26.4,30.8,0.1,0.1,1.0,9.5,31.7,140.0,4.35,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-28,51.0,31.1,23.2,26.3,35.1,27.4,30.3,0.2,0.2,1.0,9.1,21.2,190.0,3.65,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-29,51.0,32.2,22.3,26.7,37.1,26.6,30.9,0.3,0.3,1.0,6.5,24.5,180.0,4.61,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-30,51.0,32.5,22.3,26.9,36.8,26.7,31.1,0.2,0.2,1.0,8.0,34.9,158.0,4.65,7.5,1.1000061,326.0,0.0,0,0,0
2017-10-31,51.0,31.2,23.7,26.4,35.7,28.1,30.6,0.3,0.3,2.0,9.7,33.1,160.0,4.09,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-01,51.0,32.6,22.9,26.6,37.2,27.1,30.7,0.2,0.2,1.0,11.6,36.7,160.0,4.7,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-02,51.0,31.5,23.1,26.4,35.7,27.3,30.5,0.3,0.3,2.0,8.9,28.1,186.0,3.93,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-03,51.0,32.5,21.7,26.5,38.0,25.6,30.6,0.5,0.5,2.0,9.1,29.5,189.0,4.47,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-04,55.0,30.9,23.5,25.5,36.1,27.6,29.4,1.7,1.7,2.0,11.3,30.6,189.0,3.48,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-05,53.0,31.0,23.0,26.3,36.3,26.8,30.4,2.1,2.1,5.0,7.7,29.5,200.0,3.73,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-06,53.0,30.6,22.3,25.8,35.2,25.8,29.9,0.7,0.7,2.0,7.9,31.7,200.0,3.28,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-07,51.0,31.6,21.9,26.2,35.2,26.2,30.3,0.2,0.2,2.0,7.2,28.8,143.0,3.99,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-08,2.0,32.6,22.5,27.0,36.1,26.6,30.6,0.0,0.0,0.0,11.2,31.0,142.0,4.81,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-09,51.0,32.3,22.9,27.0,36.2,27.4,31.0,0.1,0.1,1.0,7.8,27.0,170.0,4.58,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-10,1.0,33.5,23.5,27.5,36.5,28.1,31.1,0.0,0.0,0.0,10.0,29.2,185.0,4.81,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-11,1.0,33.0,22.4,27.0,36.7,26.5,30.5,0.0,0.0,0.0,9.1,20.9,192.0,4.35,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-12,1.0,33.1,22.6,27.0,36.7,26.7,30.7,0.0,0.0,0.0,11.2,27.7,178.0,4.65,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-13,2.0,32.7,22.4,27.0,36.8,26.6,30.9,0.0,0.0,0.0,8.5,27.7,196.0,4.27,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-14,51.0,32.7,23.0,27.0,37.5,27.1,31.0,0.2,0.2,1.0,8.8,30.6,190.0,3.97,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-15,63.0,32.1,23.8,27.0,37.4,28.1,31.2,4.0,4.0,3.0,9.5,27.4,203.0,3.79,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-16,51.0,32.8,23.7,27.0,37.6,27.9,31.1,0.8,0.8,2.0,8.7,28.8,213.0,3.89,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-17,51.0,32.8,23.6,27.1,37.6,27.5,31.2,0.2,0.2,2.0,9.3,27.4,207.0,4.01,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-18,51.0,32.9,23.6,27.4,37.8,28.0,31.5,0.4,0.4,2.0,7.8,29.2,210.0,4.08,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-19,51.0,31.9,23.9,26.6,36.4,28.0,30.6,0.4,0.4,3.0,12.7,28.1,188.0,3.75,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-20,55.0,31.7,23.0,25.9,35.7,27.4,30.2,1.1,1.1,1.0,8.0,32.0,185.0,3.48,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-21,2.0,33.3,22.1,26.9,37.5,26.3,30.8,0.0,0.0,0.0,10.7,33.1,170.0,4.41,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-22,61.0,31.6,23.3,26.2,36.4,27.5,30.4,4.7,4.7,7.0,10.8,26.3,195.0,3.56,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-23,53.0,31.7,23.3,26.1,36.2,27.2,30.1,1.6,1.6,4.0,9.7,29.9,196.0,3.84,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-24,51.0,32.3,22.7,26.5,35.6,27.1,30.4,0.2,0.2,1.0,10.4,25.9,166.0,4.05,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-25,55.0,31.7,22.5,26.0,35.2,26.8,29.8,1.4,1.4,3.0,8.6,23.4,175.0,3.89,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-26,1.0,33.1,21.5,26.9,35.3,25.7,30.0,0.0,0.0,0.0,9.2,30.6,135.0,4.82,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-27,3.0,32.8,20.9,26.5,34.5,24.3,29.2,0.0,0.0,0.0,9.5,26.6,160.0,4.94,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-28,0.0,33.7,20.5,27.0,34.9,23.7,29.1,0.0,0.0,0.0,7.7,25.2,254.0,4.88,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-29,1.0,33.1,21.2,26.8,34.7,24.6,29.2,0.0,0.0,0.0,9.4,28.1,150.0,4.7,7.5,1.1000061,326.0,0.0,0,0,0
2017-11-30,0.0,33.7,21.9,27.4,35.2,25.8,29.8,0.0,0.0,0.0,11.3,31.7,148.0,4.72,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-01,1.0,34.8,21.4,27.9,35.5,25.0,30.2,0.0,0.0,0.0,11.6,33.1,142.0,5.26,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-02,1.0,33.3,22.6,27.4,35.8,27.0,30.5,0.0,0.0,0.0,8.7,25.6,163.0,4.7,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-03,1.0,32.7,22.3,27.2,35.2,26.3,30.3,0.0,0.0,0.0,7.9,23.8,192.0,4.17,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-04,1.0,34.2,22.4,28.1,36.4,26.5,30.9,0.0,0.0,0.0,9.7,27.7,175.0,4.78,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-05,3.0,34.6,23.8,28.4,36.6,28.4,31.6,0.0,0.0,0.0,9.2,27.4,185.0,4.65,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-06,1.0,34.4,24.1,28.3,36.9,28.8,31.7,0.0,0.0,0.0,10.2,25.6,176.0,4.74,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-07,3.0,33.4,24.4,27.9,36.3,29.0,31.6,0.0,0.0,0.0,9.0,26.3,192.0,3.94,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-08,61.0,33.1,23.6,26.8,37.2,28.2,31.2,5.4,5.4,5.0,6.1,22.7,193.0,3.56,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-09,63.0,32.0,23.0,26.2,35.7,27.3,30.4,6.8,6.8,3.0,9.0,27.4,224.0,3.49,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-10,2.0,32.9,22.4,27.0,34.7,26.6,29.8,0.0,0.0,0.0,9.4,28.4,51.0,4.63,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-11,1.0,32.5,20.5,26.6,33.6,22.0,27.9,0.0,0.0,0.0,8.4,25.2,77.0,4.8,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-12,51.0,32.1,21.6,27.1,34.3,24.6,29.4,0.2,0.2,1.0,7.3,22.3,155.0,3.97,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-13,1.0,34.3,23.0,28.3,35.9,26.4,30.7,0.0,0.0,0.0,9.8,30.6,93.0,5.01,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-14,0.0,34.8,22.3,28.2,36.2,26.2,31.1,0.0,0.0,0.0,9.6,26.6,171.0,4.72,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-15,1.0,34.0,22.5,28.1,36.6,26.3,30.9,0.0,0.0,0.0,7.2,19.8,195.0,4.17,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-16,1.0,34.2,23.8,28.3,36.1,28.1,31.3,0.0,0.0,0.0,10.6,27.0,169.0,4.53,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-17,1.0,34.7,23.4,28.5,37.2,27.4,31.4,0.0,0.0,0.0,8.4,25.6,214.0,4.23,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-18,51.0,34.5,23.8,28.1,37.7,27.8,31.6,0.2,0.2,2.0,9.5,22.7,195.0,4.37,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-19,63.0,31.1,24.4,26.5,35.2,28.6,30.7,11.3,11.3,6.0,8.4,24.8,207.0,3.04,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-20,53.0,32.7,23.6,27.1,37.4,28.2,31.4,1.2,1.2,2.0,6.3,27.0,198.0,3.56,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-21,51.0,32.1,23.2,27.4,35.6,27.7,31.3,0.2,0.2,1.0,8.1,26.6,81.0,3.58,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-22,1.0,33.4,21.5,27.4,34.0,23.8,28.8,0.0,0.0,0.0,9.9,27.4,358.0,4.77,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-23,1.0,33.8,19.6,26.2,33.3,19.1,25.9,0.0,0.0,0.0,9.4,27.4,4.0,5.28,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-24,1.0,33.7,18.9,26.3,33.2,17.9,25.8,0.0,0.0,0.0,9.3,29.2,48.0,5.41,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-25,1.0,33.7,21.1,27.0,34.3,21.4,27.8,0.0,0.0,0.0,11.6,32.8,96.0,5.32,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-26,1.0,33.9,21.0,27.2,34.9,23.4,28.8,0.0,0.0,0.0,10.0,28.4,39.0,5.04,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-27,1.0,34.6,20.0,27.2,34.0,20.0,26.7,0.0,0.0,0.0,9.9,28.1,41.0,5.58,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-28,0.0,34.6,19.9,26.9,34.7,20.7,27.2,0.0,0.0,0.0,8.8,28.4,89.0,5.25,7.5,1.1000061,326.0,0.0,0,0,0
2017-12-29,1.0,34.5,20.8,27.6,35.3,23.4,29.2,0.0,0.0,0.0,9.0,28.4,108.0,5.12,7.5,1.1000061,326.0,0.0,0,0,0
